topic_id,cv_score,size,top_words,word_weights
98,0.8847841329774843,167,"diabetes, type, glucose, complications, insulin, diabetics, technologies, diabetic, condition","0.0828, 0.0221, 0.0160, 0.0137, 0.0114, 0.0106, 0.0093, 0.0093, 0.0085"
99,0.7169453977861387,173,"care, palliative, hospice, hospices, life, end, die, children, dying","0.0251, 0.0227, 0.0203, 0.0178, 0.0155, 0.0131, 0.0081, 0.0070, 0.0067"
100,0.5535465005675532,181,"aid, development, international, spending, countries, spent, money, world, global","0.0303, 0.0144, 0.0084, 0.0077, 0.0064, 0.0064, 0.0062, 0.0060, 0.0059"
101,0.8486370958436907,95,"internships, unpaid, internship, interns, intern, wage, experience, minimum, paid","0.0345, 0.0216, 0.0213, 0.0199, 0.0121, 0.0119, 0.0118, 0.0115, 0.0087"
102,0.5166529154496233,314,"post, office, offices, crown, branches, mail, services, premises","0.0726, 0.0414, 0.0256, 0.0122, 0.0112, 0.0083, 0.0064, 0.0060"
103,0.4835377748766955,169,"universities, students, university, eu, research, brexit, higher, academics, education, funding","0.0333, 0.0232, 0.0157, 0.0149, 0.0112, 0.0092, 0.0072, 0.0059, 0.0058, 0.0057"
104,0.9382075474621185,533,"religious, persecution, blasphemy, minorities","0.0203, 0.0182, 0.0132, 0.0120"
105,0.4943525449703336,90,"civil, decision, staff, servants, office, department, policy","0.0130, 0.0101, 0.0083, 0.0083, 0.0080, 0.0078, 0.0077"
106,0.2134499559764414,215,"turkey, accession, coup, eu, president, union, rights","0.0570, 0.0192, 0.0165, 0.0089, 0.0086, 0.0069, 0.0068"
107,0.7206824275126261,130,"dementia, carers, care, diagnosis, research, disease, cure","0.0867, 0.0192, 0.0106, 0.0106, 0.0095, 0.0073, 0.0060"
108,0.5903103624570513,87,"registry, land, privatisation, property, data, private, ownership, public, monopoly, profit","0.0732, 0.0523, 0.0235, 0.0092, 0.0087, 0.0083, 0.0083, 0.0078, 0.0063, 0.0062"
109,0.5762126818639651,151,"cultural, property, convention, heritage, antiquities, destruction, art, bill, museum, exported","0.0390, 0.0173, 0.0138, 0.0134, 0.0106, 0.0101, 0.0101, 0.0100, 0.0083, 0.0078"
110,0.5750159363306797,226,"trans, transgender, gender, equality, identity, equalities, recognition, discrimination, committee","0.0515, 0.0420, 0.0251, 0.0181, 0.0099, 0.0085, 0.0081, 0.0075, 0.0073"
